File_,Options,HashPart1,HashPart2,HashPart3,HashPart4
fil3AE8783823ADA8C847042FA7D8AC7B1D,0,-480485218,886139579,1304778171,1793793158
fil9F375B814B3C022FA4472814F87E2C6E,0,-653307273,-10057769,-458152416,1839940392
filBE7686C323C356D1A8AD68568A70124C,0,1328962679,-203979668,-2068716736,-515887151
filF3A8C9FBFECCE11B99DC7ACE5C6348E4,0,643293384,1095249319,-312907141,-1463158995
filB53E3846B5E0AB87327A13FFAB53E422,0,-2002262634,-1046640077,2049385046,1815162578
fil8BF281A0AED10C9142A6F98FB3F49452,0,-133092531,29330490,1155353189,-422959449
filD09F65856C2370673F2F974BF33F9091,0,828855778,-457701423,-2056271788,-169281841
fil910B968C13F33EE4295E3A18DB6DAFC7,0,614830083,900551945,-1533749473,-423247508
fil8073C2AC3E6AEC73FAD65BE0CC03140D,0,-801503951,1418948176,-1272853904,-812077508
filAEFD0AB2E5BB62616C7AA86723E3B5F8,0,-829788224,-815211052,-566405206,-70658658
fil67934DD4E80CDB2A54D4BD0209A786E0,0,428885256,1400789260,-1653694613,1565746972
filCF0FA3A13E7F67448D375326BE1A436C,0,828855778,-457701423,-2056271788,-169281841
fil30B7C2B1E7777B5321F84454989B3180,0,-629747284,-1631170769,1584560339,1126381468
fil80FB9B9AB9CE1B07D21F54EFB000DFAC,0,1276286120,-943335994,218562074,1644682845
fil4908134404CD05B7634102482683300F,0,-653307273,-10057769,-458152416,1839940392
filF02A0E67436D188537154B5BEAA14A0B,0,1328962679,-203979668,-2068716736,-515887151
fil4DC339F6781FAEFC58EA6F9648DD408F,0,-1456094261,609123464,-881708748,-286193732
filB7829F1565132181C006947C6EC97C65,0,-1921900856,1664044189,-1988163985,746984652
filE29EB41A09B6D4BD1297B55352BD3EA4,0,458023113,1224713012,-770213854,-258924605
fil04BC1FEFA539C16A91A309D4632F0586,0,828855778,-457701423,-2056271788,-169281841
fil80E3EFC779526E67ECE3ADAB6394BBF6,0,-1152440009,1180793221,1211741878,2071654548
fil1BAF17D871F63AEB010E7C73B1AF4AB2,0,-308896092,-7231585,-1167908853,-1289468263
fil4A1F934707843A893C50D0ACE76B8E21,0,-2128311669,1772807689,-1233203412,760648329
fil0604599A44C6FA17232001E9937800AF,0,-1102945440,10978680,1702119840,2022092495
fil2568C718C418B6B7CD0EC7996ACF4ABA,0,828855778,-457701423,-2056271788,-169281841
fil8BABBE723EECB9C3FEE9675E70162716,0,306682523,2086607713,585851383,1850720322
fil5880C1916735D75AB8BBECFA845CB12A,0,1385414666,-610833132,1064481,1704392852
filB481E4B7C5CA80D4611F0CEB9812FF11,0,1068573519,-1220860564,-932381259,268900536
filC2A6127B4109FDA8B09FF779AF2D27CE,0,-1906462064,752728591,38817869,-102164938
filFBF441BB2843AE330297F96FE72DD2AE,0,814595625,-788582663,1269906713,-274648398
fil76B8ADB3DB7ACBF106ECEBA0FEE91586,0,1112029855,1840932918,-611564019,-1344021642
fil2E42DAA45FAE82BC269998E1D6B65DEF,0,1152524645,-6683500,-1760633783,1406801693
fil1F9DF9AEF014838477337B870D3D8A80,0,1547421235,194141246,808694168,1916087234
filABE4C7973EE8E5BB640B22238D39DAB6,0,-1521951037,203552955,374477775,1145684388
fil6EC7DFB8D63CC58DFCF3EF10A2923DE5,0,828855778,-457701423,-2056271788,-169281841
fil90C0E1E442CD09331BEC383D65A51EDD,0,1653590770,-1085689192,2054949634,1750277514
fil2B54E926423510F9DF1E7FACE73CD2EE,0,-1786116517,1434266692,1779872773,-1518455433
filA9696321928F9AEBE00390F496237BCF,0,100243770,911830968,584166793,653719190
fil510D7A492D133C0EAF00F715F6255E16,0,1832581967,-261750961,-2104624462,174816049
filF8E0F53477B680F82873660061DD3BCB,0,828855778,-457701423,-2056271788,-169281841
fil1D72C9748BE30BA9508BADAED3035E3D,0,1767942873,-1366481146,1313564812,747048762
fil1DE2977CF8BAB04B040191C95DF36828,0,1918137942,1224803432,611547548,1078180456
fil13F452B5335EB0F8825B548B3C768FFC,0,1112029855,1840932918,-611564019,-1344021642
fil538ECE331DF614325A2BF95FB920EA0F,0,575267794,1769236960,-2134354320,581723114
fil104EDBBCC6CEF7694E05DEDCA666690D,0,2068070723,-192161942,-346428457,1664984501
filC382533B6BD511D8F7514F01C6D941F9,0,-793196065,-1490793019,735904091,-1994643996
fil7CEE82806227DC1456868BEAA169F4DD,0,828855778,-457701423,-2056271788,-169281841
filBCF660E67712C4ACB6086ABBF45C73ED,0,1653590770,-1085689192,2054949634,1750277514
filA64034FF1CBDAD8C2D42090C64B1F958,0,592740317,431203474,946242118,-884512719
fil1926E5B8F525E3F0A0A67DE6F596827A,0,-470402428,-1123011272,-1657996055,1236008179
fil66CE579151A374F9A2DCE15398F84AE4,0,1282967140,-2101116533,-1715813828,845282952
filAC2165534D9E230F609BCF47DC1919A4,0,828855778,-457701423,-2056271788,-169281841
filD11ACA1696E44725DC019C427350F11B,0,702008765,1376812941,726693601,-773975384
fil53367CAB59BC31C84149132007C84A05,0,923533676,-797730313,1617367087,320205390
fil46153B8B2D295205153FB42CA390F20C,0,1112029855,1840932918,-611564019,-1344021642
filF1D40E0B3F68B65A75B3AA06926E70A4,0,-591879556,-1743519479,-1749061707,-120371479
filBB8666096D300A0E437F04ECB65121B2,0,-759287047,-767417135,498403093,-678578142
fil442AF2314324BB2E13E0F374DC7E5E43,0,-629462015,40081767,1209515655,-88016514
filD1FE8656F1981F967D52250CBF0DAA70,0,828855778,-457701423,-2056271788,-169281841
filFB9A1F86BF23C30384B7DBCA42A93ED3,0,1653590770,-1085689192,2054949634,1750277514
fil9028DADA6124B485FC29C50EB4A57B65,0,1496728804,-1146475220,-124266541,-1555729770
filFE9CC3FC410EC7CA0FB1D5F7B68B26A1,0,-470402428,-1123011272,-1657996055,1236008179
fil23BC920A0389CE4FB63357558DDD4A5A,0,1282967140,-2101116533,-1715813828,845282952
filEFE9DCF752E344B902CF2EC20738C91B,0,828855778,-457701423,-2056271788,-169281841
filEFB1C123863EDCF92F3F549D2CA2B258,0,702008765,1376812941,726693601,-773975384
fil4DFA1CB9865A2765255E1B1576454039,0,923533676,-797730313,1617367087,320205390
filAA1A6C07D368DB522B3157FF9B2F6F0D,0,1112029855,1840932918,-611564019,-1344021642
fil55CF30ADCA3A8B678A1E8E30A856734B,0,637519002,-126073800,1188728901,-45667465
fil00BAC6D17E8E2FC7A10933315E2AFBE5,0,-1235713468,985616011,1606914149,688677066
filD22C11B352B7892C6D61B2258F593C0D,0,917838589,1842387579,1616174488,-2143345611
filDA2505394A62CC9F15906F1B695E94B8,0,828855778,-457701423,-2056271788,-169281841
fil5FEDDF849DCFD2C2B99804CDE8CF16DD,0,1653590770,-1085689192,2054949634,1750277514
filF872D3FF3A49984A64E788854A629B4B,0,375891644,321768121,-427048284,2003249051
fil4150A4DE80F23DE7AAF2729445552B11,0,100243770,911830968,584166793,653719190
fil72240EA7CB2C2F24F288A8CEAD5FEFC1,0,1832581967,-261750961,-2104624462,174816049
fil601164319B886EE3856EFB16701219AC,0,828855778,-457701423,-2056271788,-169281841
fil6E712A0EED3B40A4A9782E174C29E7FD,0,1767942873,-1366481146,1313564812,747048762
fil16ABBF37762006F0F71CAE50D429450C,0,1918137942,1224803432,611547548,1078180456
fil60BC16931C213F53FFFA182683AE747F,0,1112029855,1840932918,-611564019,-1344021642
filEBB075B271AEC8FB64D95D839BE1811D,0,1152524645,-6683500,-1760633783,1406801693
fil1E126EAB9CCD4A518D3C6B6ED41CCD6A,0,1547421235,194141246,808694168,1916087234
fil4CEA731EB7033D9DDD50140B096CD5CD,0,-1521951037,203552955,374477775,1145684388
filB2C9D1E1A691E068D06047AC5DDC09E2,0,828855778,-457701423,-2056271788,-169281841
fil4BAAC1D8BFCAED1F2170F2B86CCBB2EC,0,1653590770,-1085689192,2054949634,1750277514
filC62E174FF585A8311D4B9FBD31C512B2,0,-1786116517,1434266692,1779872773,-1518455433
fil2CC7DDACA0720E1498D37E129C92E2CF,0,-470402428,-1123011272,-1657996055,1236008179
fil48430E817574B70D1F4828197EAACBA6,0,1282967140,-2101116533,-1715813828,845282952
fil8B35D6445109AC19A636941CA02DFE14,0,828855778,-457701423,-2056271788,-169281841
filA374C469E4653C80048DD539F39230C0,0,702008765,1376812941,726693601,-773975384
fil0452D3E72DFA0164D55E0A6368688F15,0,535091992,-508512453,-1986958308,90907358
fil89060D1AA2A19BAE19CBE64A4225C6EC,0,1112029855,1840932918,-611564019,-1344021642
filB0785C77A995FB6BA825AECEC4B76BDD,0,-591879556,-1743519479,-1749061707,-120371479
fil8F4CBE0894FD5CC3242E3DBFD5697473,0,-759287047,-767417135,498403093,-678578142
filCA847B571E8397B4215D106CC1E3CF7F,0,-629462015,40081767,1209515655,-88016514
fil83DD80B5221F58AF6EA9842F09E0827C,0,828855778,-457701423,-2056271788,-169281841
fil3B6EBBF9012348D5B16D3150B918ED1B,0,1653590770,-1085689192,2054949634,1750277514
fil00641E3BF08ADF854CD44EE6B468C2F0,0,1496728804,-1146475220,-124266541,-1555729770
filD130B1FFA975623E2049806001CD214B,0,-470402428,-1123011272,-1657996055,1236008179
filCB977CA5C0FB33A057790D483C6F3E29,0,1282967140,-2101116533,-1715813828,845282952
filC487908E409914E730B5D60A512AC169,0,828855778,-457701423,-2056271788,-169281841
fil536A38C8E850464D6AC0B81ADE67B264,0,702008765,1376812941,726693601,-773975384
filB2165114E3F8B696578EF38B7D09FF59,0,923533676,-797730313,1617367087,320205390
fil159CA481ADFC313050B892D437DD0FBF,0,1695098678,853699521,2126122658,1096572973
filDBB62BBD1D368EE7928FC9A0D22FF118,0,850377190,1437978813,-1237435399,24280159
fil87C3BE00CF2D1DC79E081DAC7FE3671E,0,-759287047,-767417135,498403093,-678578142
fil34FC05D12BA5232F0F2DD8E4F3BA931B,0,-1337470820,1250661392,-674162583,-1444638871
fil46C79BC3394A5105BDB1A0C2DDD9AE6D,0,828855778,-457701423,-2056271788,-169281841
filE840800B22D8F3F369D2547FE12F077B,0,-1217007995,-531033917,783994552,95146034
filB6181995A0AFF43668AE4D7F997BF139,0,759373344,370542774,-1962606033,-1988807837
fil79AF4C0638DAD0D17C7761A1281A3B29,0,1695098678,853699521,2126122658,1096572973
fil591F5F7FC1D6B5011CDDABCAB0B13783,0,1803109239,-2054529059,-1896863942,1915229088
filAD03DB6964ABBD92D9AB0B1779D45EEA,0,828855778,-457701423,-2056271788,-169281841
fil08543BC5933EE937901E726B2C9CCE9B,0,-1217007995,-531033917,783994552,95146034
fil26D77E32599747DFBA999813F8E14E51,0,1919158368,1279640695,863885804,-890213952
filCF0A64DCABA2F3BF05D8CE0E1C0D0DD3,0,1695098678,853699521,2126122658,1096572973
fil38AC6111E7EECFC324DDF2CCC7E33BAB,0,33223879,1524284193,-1531735480,780499815
fil9A219E8206C3F4577F45046D6AFA9899,0,-378219004,1609323165,1630985010,-343552586
fil9F3A036B04A8D91F560FC56B78AE6597,0,-503583100,1370383546,-1208820062,-1171734587
fil4984B3F61FEC39F64B3862C883251F5E,0,828855778,-457701423,-2056271788,-169281841
fil0F727BD14D14EFA0B02AC530104F46E7,0,-1217007995,-531033917,783994552,95146034
fil8C33DD0F854799A44BADA962E0C736C8,0,-1225048198,-2017643993,-1899463822,1799251440
fil01ECDA73373F0B271B761A651F447301,0,1695098678,853699521,2126122658,1096572973
fil08E9173B7DAE988CEB27B4D930CF38EC,0,1803109239,-2054529059,-1896863942,1915229088
fil031B9928A82AC2D5833128A9052D6EC4,0,828855778,-457701423,-2056271788,-169281841
filCB8ABF91A724ABD0352B86C0362C1C83,0,-1217007995,-531033917,783994552,95146034
fil27D860D2BB4AA5DDF7968F3932302457,0,1919158368,1279640695,863885804,-890213952
fil47CCA9BC7E0CABA503997C38C08D84AE,0,-1135560659,880928708,-1788192513,-406028002
fil0B08D7C9B41B7BB2F26F273D2AE4B994,0,-362097635,667567961,-178524450,-479083325
filBE328774E10D1F7A663E8CA94E9E34A8,0,1918137942,1224803432,611547548,1078180456
fil34AD1A27F7429A2D82FACA13F7013778,0,-1044631336,1089997040,-1407451194,-856304527
filF41397DED79EA771C1712B5F1FF82454,0,828855778,-457701423,-2056271788,-169281841
filCD57A4D8E36971F54AEAB5B686A7EE4C,0,-679284268,799401900,1294392078,1594052542
filE81DD0C8DE15A42618D6E1A36AEBB05B,0,-349394199,430516443,1661552355,1774323717
filC8E15DEFBDE5E670711AB73D765C96BA,0,-1135560659,880928708,-1788192513,-406028002
filCF04C6FC93C1E41AFDEC8106BCF9D742,0,-652119172,2143057147,610257980,601282849
filB8896FA30C4461BEA979FEBDCC2607AC,0,828855778,-457701423,-2056271788,-169281841
fil7321F4D8862643CF5DE587BAB7AC1618,0,-679284268,799401900,1294392078,1594052542
fil4DB4E29E5FD86E1BCA46BB0DAC02D5D0,0,1918137942,1224803432,611547548,1078180456
filAC946B23590517556FC37B9ED22C57A5,0,-1135560659,880928708,-1788192513,-406028002
fil740CE34D253B5B3D4E0F3858E3086B0F,0,-1018541564,1914802508,-2001208236,2129096733
filE92E40CCE1E44DC3AA0E913034FC4B30,0,923533676,-797730313,1617367087,320205390
fil15AFF857712EE9D13098A7DFFDCF6713,0,-200648874,1316490241,1195464556,667120318
fil7A108082A8F57228EB256C4E58DFCE8B,0,828855778,-457701423,-2056271788,-169281841
fil9158D92BC32F49DCFB83B7F348A99601,0,-679284268,799401900,1294392078,1594052542
fil1CBC809F1D88D85CDE88AB5D16D9ABDA,0,-235071926,-679183669,504157258,1418211059
fil33A10876D18CF9CAE7A8B374937B6BEF,0,-1135560659,880928708,-1788192513,-406028002
filF89CA7316754BD5CF06081C27300059C,0,-652119172,2143057147,610257980,601282849
fil21E942FBBEE27DD452385FE73EA3B465,0,828855778,-457701423,-2056271788,-169281841
filC33FDFD54915122A2B8AA5B59A7C8598,0,-679284268,799401900,1294392078,1594052542
filB3056D103EAA7C317134435B10953CE3,0,1918137942,1224803432,611547548,1078180456
fil2B37E53206604BC4DCD4FF7616321EC6,0,643133086,-2084414616,343170214,-992378432
fil0C6154CAA304EF878637ECE619C459CD,0,-1356314843,-1070924390,-1345877258,1051910738
filA45E64AE25E9AF28766A617A7119309E,0,-1482361369,-1925684065,-746459148,442612670
filC66426FD5FC6A2F5EF6FE1B2839F224A,0,565537193,-1792071024,-661669531,1332939420
filB1289C2A7CD002DE02A631E0C32B51D6,0,828855778,-457701423,-2056271788,-169281841
fil9A3B4FAFDCEEE424D007E2B62BD7AB4D,0,-2085321362,245086297,-804556457,-60362663
fil5A81818D9C6874DADB54A85344BE5D3C,0,-2002262634,-1046640077,2049385046,1815162578
filB871CAAB7A9A12E763DF72405CEAEBA3,0,643133086,-2084414616,343170214,-992378432
fil7AAC4A2B0D14B358320776525C78C380,0,-2109492870,-388825051,1285337830,2077765893
fil235398B11F5BCAB671AD5F40EDB2276D,0,828855778,-457701423,-2056271788,-169281841
fil7F5B326566997C90496EBBD70B64F774,0,-2085321362,245086297,-804556457,-60362663
fil569960975FD31BD7CC337A6220B2A057,0,2061861632,417173029,-1345107527,721185983
fil5B2585732C9ADC3DE823B6432FF00CC1,0,197855551,564571579,2011211184,-85811303
fil868ED0DF8947EB5E80DC23D02896B461,0,-854792892,-774234839,-1828159518,871166123
filD3C37AE0F60A18D2EB68D1BAD1C6790F,0,1547421235,194141246,808694168,1916087234
fil85B7CC5EF4E37E6EE4B16AF38007C6AD,0,843162082,1851905009,1873870208,-993823408
fil08699F7920AD0E00CBDFE616D455FB48,0,828855778,-457701423,-2056271788,-169281841
fil8D3E0CD9FD9B6E7749C96473BBD06248,0,202228086,-1518988768,-1760556354,1880420558
fil56F8F84E7DEC7F5BE38E99E6BEA268AF,0,-1786116517,1434266692,1779872773,-1518455433
filC38D2EA47683C67792853FEBA8B6C0AE,0,197855551,564571579,2011211184,-85811303
fil232D6A2F31A1DA2C8527FC8FE3A0824A,0,-1088543283,-589831007,1954272823,-437863112
fil11279BFE5B87EA8E1BB1D0FBA8BCE560,0,828855778,-457701423,-2056271788,-169281841
fil42234BFF31752C93198A6B93620DE7C9,0,202228086,-1518988768,-1760556354,1880420558
fil686418A2B5397C5C53E18B39D18F5C52,0,-238481909,-1045223220,1841546909,-856204595
filBB07F01FE36AD25C8347FC7405797C14,0,643133086,-2084414616,343170214,-992378432
fil0ED8C40DC45AC8C78667CB52BF7F7A6A,0,635926068,1270799586,-1253121550,464121913
filF0910990C6FDE40A90A32703424A894E,0,1918137942,1224803432,611547548,1078180456
filC1ACE5B955094BF6C067B43F1F33E99A,0,556786137,2132078996,-2102711888,1216440578
fil01E22735282EE0A05ED424C929FA2156,0,828855778,-457701423,-2056271788,-169281841
filE3C36CAEC0D9000C9BA142DC1FFD5A8C,0,-2085321362,245086297,-804556457,-60362663
filBEA018C9A7D9C0F39CCAEC49C9B69EE2,0,-349394199,430516443,1661552355,1774323717
fil34CCFA52FC7719825BA69A92ADF6BB94,0,643133086,-2084414616,343170214,-992378432
filBC156257ECED2F5E0EC44CDC38010112,0,-2109492870,-388825051,1285337830,2077765893
filF5C87C3078F6480BFC828BB9AE38B09C,0,828855778,-457701423,-2056271788,-169281841
fil2669777D3629613B8D4C9AA6752A92D3,0,-2085321362,245086297,-804556457,-60362663
fil6DFAB5C440827D480810FB593172F354,0,1276286120,-943335994,218562074,1644682845
fil9A010C3C96433643991E4CA92B6F6F88,0,107473858,2123729195,645377732,-1205185927
fil8687B92905C0DCD44607CB0DDE34BB8D,0,-54727639,2099192400,1610765671,-1057441054
fil514FF1504B85E6D74BF0FD30D6A9E09E,0,-1953266360,670681276,55398021,2085016583
fil5A661A34C1B0E090D1BBCB87EDCD7719,0,-634203953,-2127427810,814942779,97500864
fil77456090ADB35197E622EDCF839F4CFB,0,828855778,-457701423,-2056271788,-169281841
filCE8EFEB1E9AA5B24267D46A8B092D816,0,-1726258372,129239861,-1434438505,1313881638
fil38B500BFA4AE6CA053BBCF99B00F943D,0,-1019696768,664307505,260506947,1899162764
fil1D59B502D6C2F5C484061D687336DD75,0,107473858,2123729195,645377732,-1205185927
fil87B077BDA5BA835DD7BDD9C5CDC81C42,0,81587295,-260319047,-1437620998,-1066050369
filA24FD0FE826553E33CCEC717325F22D1,0,828855778,-457701423,-2056271788,-169281841
filC5989FAC48320497B9F44BF2B7CF6B43,0,-1726258372,129239861,-1434438505,1313881638
fil4A567F8195640CD282F3024E725EE415,0,2068070723,-192161942,-346428457,1664984501
fil4F0215D7AF235C4C1127872D58BA1787,0,-653307273,-10057769,-458152416,1839940392
fil0291C2D4AF3C953E59457C71DD6DF854,0,-2050554349,-1023486188,-773795354,1724175781
fil5842FD0C5FACBBA70AFF9AB4A0035A52,0,1314455139,1857020418,-586521053,274309746
fil4EF1AD20573FD6804B88621B1439B758,0,545760179,2142948648,-1303191041,-1541025333
filBB8646F1372F0BB49A692BD03C09E115,0,923533676,-797730313,1617367087,320205390
filA0F0A119FC403587B7AE7713C23682D8,0,-694916534,-146669060,-319111151,-323686228
fil406D617040DDFD775C81843995176A73,0,828855778,-457701423,-2056271788,-169281841
filE5E485458B2B0B0CAAC39E9F25C006D4,0,914153739,1617063810,722651764,124449861
filA78E2B018821C4743E4AE1E729F9AAEC,0,1531126146,-1256986164,-366814014,-1872376842
filC2EC4C84E56F617A473E37FD1CE7D666,0,866017658,-2103355061,1593505631,-1914815640
filEDCF756429E9A53463DC9145E355BF7D,0,1226308436,1901061970,-353884252,-1114073368
fil6A824B9AC6A1995EB7ACDED78146F2F8,0,828855778,-457701423,-2056271788,-169281841
filB311E430CB91080AB2F4686BF8EF4C1B,0,-1794351599,548843865,1231387738,-976216834
fil8C4E54E25F39B2A629A8750A721536A7,0,-1575198999,-1439101315,1633348355,789767196
filC13581442CE1B211AE688B42A3898BF9,0,-173634187,1073771449,-1159078619,-801739868
fil6FA2FEB9C1C678A5B0E67972C40039D9,0,-653307273,-10057769,-458152416,1839940392
filD74E9C1183BAC590B999E5737ED3D54D,0,-961371620,-1862712275,-1703384843,-441308975
fil13083AD876598FDBD4F53389FFE582F8,0,719532430,-207137449,-1263624959,-243817538
filDCBB3812C7C1647F9F4D7DCBE01E9155,0,-480485218,886139579,1304778171,1793793158
filB87AC9615363EAA014DF421EB1C9E0C6,0,-1019191766,518246976,-1059467881,-1779524392
filDC09DB55458FBC4FAB113A3AE71D288E,0,828855778,-457701423,-2056271788,-169281841
fil99E5A3BCD60A3083465C2C09A674514C,0,924096071,-1442015632,1255508662,-920718648
fil120F764689119D01374C6B48C75AA045,0,1995630032,625243477,1689164657,-831711052
filE32320CFC89DAC1DEE6D188B2193AC5F,0,-1003400729,-1154795078,-940909556,-5802622
filB27FF30DB90A15BA747312BB6313F787,0,-274978871,-35994401,-1131041156,-1702218374
filAC0440C334DF5E4E428A54051AB5DEC9,0,828855778,-457701423,-2056271788,-169281841
filE977B072D15AD531CAC920D1C8CFF45F,0,267180528,1976840285,-928688890,300192834
filDF954144C4C8EB53DE9D73D0AC8DFD28,0,-303512860,-903203156,1412829879,842327993
filE933388C1A30BAC1D5EAC802EC34C0F9,0,-653307273,-10057769,-458152416,1839940392
fil918D3E188DBF2C1D336FBE6B72126A69,0,-2094528058,-498250524,-55429407,-1804778140
fil4EF1D727D5CB9C913820A15AEC287E9B,0,2117680487,24762638,-1724311793,2060381591
filD668EA05A2AD9D165D7C0099588BE138,0,-483634489,-1596597159,585882347,-1989455965
filA30EC661F664311D597B575D5118B749,0,-470673402,-123341725,28504071,-898004456
fil2F8D74BEBE515CDF33CE316E174DAB61,0,828855778,-457701423,-2056271788,-169281841
fil4DE3492D1B7E149F3EC6815CEFF4C4D3,0,-332295825,-1947938242,-1562525293,-380589508
fil2DB57638E648B42A9245266A9B428C15,0,1971134472,1666615853,-1744973464,-1557195594
fil621D7DF8713D1B8EF04A3A1E4DBD26A3,0,-550494271,1938707247,596083119,626439038
fil740960B1246B7196A21A506E44954BC7,0,2000866667,-1841321275,-1971351968,787915259
fil700A13548BD5E0FCEE1DFD783738D3F8,0,828855778,-457701423,-2056271788,-169281841
filFAE864CF01B22BE34C1C45BAF62C8887,0,862580436,1930532881,-382430513,-2014640092
filEA61BCAA6DFB23C44EBAB57C71C09D45,0,-480485218,886139579,1304778171,1793793158
fil6999EC0FDC94619860D8DCFB44AA4502,0,-1657831976,500084619,1727844597,-1872171560
filB3A207662E82E817CC944EE676F52B16,0,-1572364163,-1039405984,154319744,339932500
fil73280BBA7745C21DF4CA5A97A0569674,0,-1116759716,-1033589300,862848418,643182231
fil04D9073F54C5356FDD0D1055A71C3D98,0,-689123675,-1713712515,1038103114,1272182334
fil219D553A357F5D5835A3B6F457C4E330,0,-588824018,1112467703,-164890450,-1581243959
filAED5B2E26F9CF6DA4F8F04699B316AA7,0,1414558630,-1471068797,-1392307161,969244391
fil8B3275D18D370EA8DB8664B5F00D3DFE,0,1336526784,85057429,455760131,1149082498
fil5C81ABAC066F89822BC159076A164145,0,1192207450,-1280351119,731051875,300830482
fil8D9D9A04C7B45180B49E6ED5B54518BA,0,533274848,-1913141729,609004871,-571951578
filB0DE2A3EA0263FE0E88B61EA123BEA54,0,-562636554,-1058164428,798779009,29044845
fil4BB2AEB57A2462AD80E9876C173E4DEE,0,-981208953,774531045,-2054543133,-105352958
filA4E46EAE6E8C22D8CC023282FF195B10,0,-1874021584,-1957771072,-2002256977,-1779418064
fil8A909AB2B178A315AF5CBE8F5297CD59,0,1027535066,-1291645703,1749530364,2015783702
fil955D3BA97B350BAB7B88F4DDD497D9DD,0,-1874021584,-1957771072,-2002256977,-1779418064
fil2AE45DF531066655247DABFB4F47C19B,0,770563655,1186290655,-1984985854,-541186791
fil358159DB01167498708BD19DDA6251FB,0,-573780186,-370992359,727937303,-2074991298
fil1DFCE1EFD19EAD76B82C6559B048E70A,0,-1272539085,-2144385732,-1718916556,1977021082
fil2CC330D0EF623CB8C491B8963CEB956F,0,-345108988,1200593401,-945156784,-2064097326
fil2900D0920F30FE30D909C65914A62FD8,0,477432460,-1299853719,-1712283338,-817696224
fil3C8EC2E64E3E024C1141283631FDB34F,0,743824610,466989996,873750075,-1085661127
fil39E3731ED3F19EFC6F5AA95C71A47274,0,1118901515,-2083887407,1035125251,930522739
filF5306FD0BF8FF267A7EA5F994654C777,0,743824610,466989996,873750075,-1085661127
fil76B6C515AA77AE2D632EC5658A1C1FBF,0,1118901515,-2083887407,1035125251,930522739
filE670592C0A166DB868AC385C49CC00D2,0,-2002771288,2126158373,147402751,-1502995219
fil95B74407B488F1A7B2FE6305DBDFD884,0,132390317,-1190438279,-818285577,-1836085276
filD06253F0543A51FAADA05D39276ACFE4,0,-1201716539,1818181465,2143930915,-951580841
fil5EDF04AC7F4BEE3902541CB2D2141766,0,-1485951431,-759578188,-315736582,-958117309
fil9047350426BBA01843389156BE4D5649,0,-1201716539,1818181465,2143930915,-951580841
fil93EF414B216879F571BF2D1889BF2258,0,-1485951431,-759578188,-315736582,-958117309
fil59C83DACF174986FB11B04310C4FBE3C,0,516377054,1265375474,1886962975,771194176
filE4C57154B3439BE777793CC64C3D3E9B,0,-1485951431,-759578188,-315736582,-958117309
filCCE2FFB4F787C536C601408B4D248F5C,0,1159698417,806513458,334210348,51403737
fil27357AA47C0F6AF72B668624E21A5402,0,-1355993235,1669805178,2083189267,1372493794
filFCA3BA248BC1733D0EBBC99D54A3E7E2,0,141652065,294589311,-1704835490,-997635438
fil7598DE21195323A1B879B5198268D54A,0,-949301999,-1841144199,-1153648182,1518663813
filFAAFE482489C53503568C2B7C9A2A8D9,0,1069432522,2035274505,-238550905,991240560
fil68720DC8A188F1913225C2D256647C9D,0,-2021248048,-1122090718,1485536554,-882799950
fil2EC33F102F7493D447DC3835285B2F49,0,-825067406,-1603694811,-1493143780,-1165872490
filF15AEBC86F1FB8592E6394C60BC9CA20,0,1932531691,915870594,1268710632,-436450350
fil715914D8445635C9816B31D2A6ECB140,0,1983947846,1291112792,1273000713,177938096
filC44ACA0799ADDCC1FEFCFB67569E90F7,0,1663912341,151234403,479843381,17090841
filD5A13A4B4867188E168CA57016CDCD53,0,-1453943187,1576529843,-1438889640,-1209303433
filF3AA7DA9FC0C0AF13B68801817B88AA6,0,-718039345,-339661890,-1512528700,1524512737
fil8C27A381DE28D8AA27991D492894807E,0,377489005,2016952969,733821493,-1041230327
filB62EADFC2C5552886D27FBCFA8848046,0,-1453943187,1576529843,-1438889640,-1209303433
filF3EDE0E4EFD3DE9A6FBCCFD116C0FEEB,0,1010272965,628794937,668476689,1086331697
filC0EDAD7BD3F1C5334DEE5F9286CE09A3,0,-1673406952,1054905885,-835447974,91691033
fil0F4802015D319F0EF4574E0234737D52,0,93294042,249921475,836184550,-182854130
fil8306E6CFE32CAAC739EE34A65A104120,0,297242129,1116888735,265011804,174870223
fil600B6DF5B481C5042803BAE32CCBDC52,0,664552926,-831364734,-469480466,226069292
filF46B5FABD172CDC1E1E60C3378011C41,0,-1667340919,1487108731,-373921603,1143138228
fil54956DAEF01E1DD408109E632CEAE134,0,-1568334938,1878753646,-1532799475,-923931723
filA182B86FA960473385723738E4B1E39D,0,1329954230,-1368324749,174057398,28957304
fil777630250D33E38042134E56EB0624C0,0,-629436552,1415894411,76104800,-248504218
filC25B4FFAD11BB8941ABF01D7294EC0F2,0,-1667340919,1487108731,-373921603,1143138228
fil6595E5446F3278394CEA249388DB0A21,0,-1568334938,1878753646,-1532799475,-923931723
fil95C715C08CD40C5BF8AE2A8A379021BB,0,1236187419,2053010273,887706482,253669690
filF445D94A9D604D4CCB20A9F7FDAA37D0,0,-1142154144,-1940423293,468650062,2115832068
fil53CEC0316247082645A1DAF427E2C867,0,-1769486158,2096448670,-913862882,-1724317261
